<<<<<<< HEAD
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-12 02:50:45.611308,22.310517371316354,22.871314971120015,21.534088366822182,22.246357000745952,22.597040396132474,274023
2025-02-13 02:50:45.611308,20.99529847786735,21.23906722011522,20.833743953460992,20.886353765874766,20.821845155102853,977611
2025-02-14 02:50:45.611308,16.998915614206027,17.763505227195015,16.305501691856552,17.084382788766863,16.93372495497106,647936
2025-02-15 02:50:45.611308,20.349010424950094,20.739600748238608,20.120653248145796,20.536941233405333,20.307545378438185,543945
2025-02-16 02:50:45.611308,18.0734320156912,18.564625299805105,17.871174393420656,18.21564379225455,18.040577221713775,141971
2025-02-17 02:50:45.611308,20.56758672625624,21.499783914116037,20.015373325624157,20.751345967791124,20.63727356598974,118658
2025-02-18 02:50:45.611308,23.310653372605234,24.038223149843276,22.61956250801173,23.265605522010997,23.62050499074854,121253
2025-02-19 02:50:45.611308,27.93008408072676,28.0933326860196,27.119991252777762,28.196398172171772,27.71280984988886,557382
2025-02-20 02:50:45.611308,13.810922505865754,14.4599199372532,13.747746624785398,13.653564606724572,13.654100051051207,279635
2025-02-21 02:50:45.611308,30.665166873281333,31.627605483038213,29.31979268441463,30.706094841671668,30.38685333590522,257462
2025-02-22 02:50:45.611308,10.239561002387491,10.411025325953657,10.103579610471304,10.087736572015556,10.358419235958557,450808
2025-02-23 02:50:45.611308,19.241074524822082,19.375061741289215,19.116474212198135,19.13981981123412,19.325241226206792,806938
2025-02-24 02:50:45.611308,22.941586032422883,23.852395892000654,21.922121505649645,22.849678506831317,22.79423689801406,310097
2025-02-25 02:50:45.611308,21.404959338675162,22.068590945058663,20.38217526559757,21.338286759244724,21.607844280129225,728138
2025-02-26 02:50:45.611308,16.88650240089703,17.336917001419195,16.158586396955396,16.98552512454898,17.069570660233126,762212
2025-02-27 02:50:45.611308,18.959388748213623,19.806771597274018,18.19199225028178,18.896002639787987,19.1564797498354,620498
2025-02-28 02:50:45.611308,17.534995326705836,18.226397747379604,16.9605120732875,17.50800561407951,17.755371570993915,326058
2025-03-01 02:50:45.611308,17.053176215278942,17.182503137854635,16.5834828247548,16.91890502973091,16.926423889021898,757911
2025-03-02 02:50:45.611308,24.248010485105123,24.62594248352238,24.142547691785264,24.155808728538922,24.43353826597656,958379
2025-03-03 02:50:45.611308,21.785077429825236,22.055745187391675,21.34016818616493,21.606833861199117,21.759287926606156,685289
2025-03-04 02:50:45.611308,16.535452023696728,17.150526435148855,16.227323369054737,16.323730073915375,16.705105043601346,280231
2025-03-05 02:50:45.611308,24.497999377166252,24.53907325542985,24.1798269755274,24.574027884453024,24.665926311170058,222775
2025-03-06 02:50:45.611308,21.536497604383047,22.150168996032736,20.757500827112214,21.64517904037625,21.715108897461423,657531
2025-03-07 02:50:45.611308,24.0643105941948,24.98171272564008,23.467665208941792,24.150574178176296,24.177048403142326,777160
2025-03-08 02:50:45.611308,23.14814420961806,24.16291907950799,23.054340734944358,23.12279285545963,22.924136448752385,962371
2025-03-09 02:50:45.611308,15.855024945389639,16.126210678352297,15.680474437416137,15.797844961768174,15.876442033059389,419972
2025-03-10 02:50:45.611308,17.199094799015153,17.905338910887036,16.61152318659319,17.38656509549489,17.449171222904035,361716
2025-03-11 02:50:45.611308,23.736468025616308,23.86776835995909,23.646114140013598,23.750056051099033,24.047929461272158,500455
2025-03-12 02:50:45.611308,23.051851327167324,24.027465946397534,22.07075656560187,23.037454439313617,22.735930593424747,368854
2025-03-13 02:50:45.611308,19.89549203017926,20.02231451344747,19.402932841080386,19.61236449520325,19.695431805310584,514600
2025-03-14 02:50:45.611308,20.58663691654391,20.995577376660098,20.0919538478245,20.48859171657272,20.359192935712873,271918
2025-03-15 02:50:45.611308,26.388324478942124,27.44028891982951,25.606692036669795,26.293481372377794,26.567221414654547,319055
2025-03-16 02:50:45.611308,17.04214305582085,17.169888767992774,16.339426505985408,16.990414756562497,17.204615347394746,400135
2025-03-17 02:50:45.611308,22.735486905850188,22.99609401057317,22.340106321250467,22.79016964137356,22.54008314845263,834417
2025-03-18 02:50:45.611308,18.98903673783053,19.674780765590953,18.3452930563412,19.00817913765897,18.992370847874856,500187
2025-03-19 02:50:45.611308,18.9115939838639,19.592445915499244,18.376649323524784,18.97281370297492,19.10489110390852,522355
2025-03-20 02:50:45.611308,25.49388425993595,26.311151437251432,25.153504869244443,25.696471356300428,25.671934729070102,971877
2025-03-21 02:50:45.611308,24.12708174494015,24.964229287261738,23.067142869722822,24.353624720030258,24.15765356022754,308139
2025-03-22 02:50:45.611308,24.067548180003193,24.72065051443988,23.107943720252543,24.225038809390743,24.132781601795248,180257
2025-03-23 02:50:45.611308,26.527394035771646,26.86137267844471,25.654043472193607,26.88990973302847,26.534047541443726,577958
2025-03-24 02:50:45.611308,20.105019208163796,20.452530437642874,19.24997110808615,19.81444091278902,19.982910439915067,924143
2025-03-25 02:50:45.611308,23.40976485647482,23.622322848914525,22.39460719118216,23.19611188189548,23.45542934337469,106530
2025-03-26 02:50:45.611308,18.44866621703272,19.286651276068724,17.79524861113675,18.176121972460617,18.553206673757487,373260
2025-03-27 02:50:45.611308,21.62083176244221,22.251502554753586,20.715985544668573,21.71648754196074,21.862978321148937,690082
2025-03-28 02:50:45.611308,19.349284728161578,19.73709413799391,18.67450603308128,19.58033292082577,19.428398934585513,310545
2025-03-29 02:50:45.611308,20.48497982496359,20.9581888032969,19.788346325581347,20.327337025582175,20.64545190750937,757258
2025-03-30 02:50:45.611308,22.97578512718457,24.064014050458717,22.26513102202939,23.270128745478317,22.741481494967,628423
2025-03-31 02:50:45.611308,15.908896583832638,16.030879164490607,15.310152025050012,15.699026765459973,15.89054923891633,471616
2025-04-01 02:50:45.611308,30.461936378427303,31.354821170728894,30.220365447090735,30.858949256698693,30.013535109035313,578336
2025-04-02 02:50:45.611308,14.96991309250149,15.348568570370533,14.3105851569548,14.903277228193842,14.856147231023337,875158
2025-04-03 02:50:45.611308,13.92905693606134,14.354905979019595,13.321859029196343,13.76250197683957,14.023688879770752,713375
2025-04-04 02:50:45.611308,25.790554367500338,25.813907951522175,25.752839185340115,25.77962311261567,26.171075906162944,820391
2025-04-05 02:50:45.611308,23.95831346981468,25.003044369564886,22.969054640881964,23.78349677280199,23.67022296774499,919812
2025-04-06 02:50:45.611308,23.120599085260775,24.198155740728048,22.971621658259565,22.971383063677354,23.05227377234306,379215
2025-04-07 02:50:45.611308,23.1417275463214,23.79563545442173,22.753966085276375,23.00793825250786,23.3500523643873,120074
2025-04-08 02:50:45.611308,19.938766135765427,20.63328402854391,19.19753427365497,20.120025011064403,19.761731207795787,846084
2025-04-09 02:50:45.611308,15.513728142570843,16.22929837313456,15.389028876394773,15.53195426457252,15.539365330417532,692131
2025-04-10 02:50:45.611308,20.37902279096863,21.099664403334945,19.545554359629474,20.263661849987226,20.521515748579912,139901
2025-04-11 02:50:45.611308,16.61419144243944,16.740907085510642,15.922929615520097,16.669184640394327,16.672001576694246,373349
2025-04-12 02:50:45.611308,24.875598667088756,25.592374565289976,24.244420483012178,25.03690498979666,24.642781522215795,892338
2025-04-13 02:50:45.611308,19.264713092489306,19.849122657362408,19.25856199316579,19.13330309078971,19.18113384869883,495807
2025-04-14 02:50:45.611308,15.872514016037442,16.209115017281366,15.644713176439641,15.831348223105307,16.007648688343863,687275
2025-04-15 02:50:45.611308,18.393070791735035,19.070344339735573,17.825711767584437,18.184430516157242,18.422992555131614,442829
2025-04-16 02:50:45.611308,22.06465727137812,23.09548166870607,20.982180434498694,21.853597361679924,21.73714910122203,472598
2025-04-17 02:50:45.611308,17.181377235980126,17.976504324879947,16.6386059084567,17.27473286117443,17.31590265707456,467631
2025-04-18 02:50:45.611308,15.888898022167844,16.247065061998768,15.68249839190172,15.73705021395072,15.667396307365427,678688
2025-04-19 02:50:45.611308,21.218436057459563,21.33857276920675,20.545805583895373,21.23445388687943,21.374858654140773,256222
2025-04-20 02:50:45.611308,21.224832855543614,22.26998734740505,20.6517778840983,21.357942014467657,21.03538884409058,131852
2025-04-21 02:50:45.611308,17.46528412314435,18.19786379465137,16.784273053222325,17.2593039361389,17.705295627531225,613012
2025-04-22 02:50:45.611308,17.644808471908387,17.7547909285797,17.550425827793184,17.680439808603516,17.57490366740182,939188
2025-04-23 02:50:45.611308,21.16024968678818,22.134511894699965,20.3550726650104,21.005713918390107,21.050384580452928,477501
2025-04-24 02:50:45.611308,12.759578292513378,13.314553829418594,12.414261628126445,12.936780843762454,12.625177080176773,743340
2025-04-25 02:50:45.611308,12.962681128117223,13.298957742700082,12.338533214369685,12.956282352075053,12.887084411099707,156481
2025-04-26 02:50:45.611308,16.40777889373782,16.892854724487886,16.127310748223522,16.558398636733074,16.593178966344873,887715
2025-04-27 02:50:45.611308,18.932764241440765,19.310475447644293,18.333900183606815,18.96129205987998,19.214673671417618,133691
2025-04-28 02:50:45.611308,21.554537827990025,21.613555918765634,20.55006607514175,21.259291873019016,21.46938201180175,494341
2025-04-29 02:50:45.611308,27.376781084747762,27.83561215998532,27.23646176563487,27.48613876657088,27.334574819554536,298137
2025-04-30 02:50:45.611308,24.288298116010097,25.26329531116086,23.150113870969292,24.617212684392456,24.450109870509202,650458
2025-05-01 02:50:45.611308,19.200307350182864,19.204754163449937,18.539926485683957,19.258836695499497,19.42275968065106,632726
2025-05-02 02:50:45.611308,19.904918960486555,20.236832659781633,19.837404402286246,20.095521811885966,19.960480158438166,906527
2025-05-03 02:50:45.611308,14.987353176810956,15.2857279185508,14.761820813251719,15.160100315581438,14.93858089665045,771514
2025-05-04 02:50:45.611308,19.90743432003805,20.44234270350625,19.202539852938543,19.74503729763156,19.855250071108696,501220
2025-05-05 02:50:45.611308,18.55670680539931,19.41018135425288,18.494216537168143,18.396401821031564,18.665607663110016,896184
2025-05-06 02:50:45.611308,21.613592801690448,21.98788186622657,20.984453038319312,21.685553738743074,21.291475656837232,155426
2025-05-07 02:50:45.611308,15.863845282238385,16.139045877991336,15.589493517175917,15.821502364553073,15.920759684644436,339968
2025-05-08 02:50:45.611308,22.596732571205862,23.42998849492919,21.895199475990687,22.827125220371286,22.49877099727406,388963
2025-05-09 02:50:45.611308,27.66369456501289,28.289195514692622,27.600424882404297,27.995678090151642,27.907852118441625,595384
2025-05-10 02:50:45.611308,19.456199257715713,19.674697067183924,18.608359569669027,19.37064337217949,19.218633601375018,978483
2025-05-11 02:50:45.611308,22.008558610494706,22.506435690920217,20.937304158754166,21.834825618746002,22.06679475334607,621121
2025-05-12 02:50:45.611308,23.450719958555563,23.615879885511724,22.314675795638028,23.648075717531963,23.43733397562853,255289
>>>>>>> bf7708d508d2a75742e7350c1fbbcbbc92a03e3b
